datetime;season;holiday;workingday;weather;temp;atemp;humidity;windspeed;casual;registered;count
18.03.2011 5:00;1;0;1;1;15.58;19.695;66;11.0014;2;8;10
18.03.2011 6:00;1;0;1;1;16.4;20.455;66;12.998;1;35;36
18.03.2011 7:00;1;0;1;1;16.4;20.455;66;12.998;11;112;123
18.03.2011 8:00;1;0;1;1;17.22;21.21;67;16.9979;24;256;280
18.03.2011 9:00;1;0;1;1;18.86;22.725;63;15.0013;18;192;210
18.03.2011 10:00;1;0;1;1;21.32;25;53;19.0012;43;74;117
18.03.2011 11:00;1;0;1;1;22.14;25.76;52;19.0012;55;104;159
18.03.2011 12:00;1;0;1;2;22.96;26.515;49;23.9994;72;123;195
18.03.2011 13:00;1;0;1;1;26.24;31.06;41;19.0012;57;118;175
18.03.2011 14:00;1;0;1;1;27.06;31.06;39;16.9979;71;103;174
18.03.2011 15:00;1;0;1;2;27.88;31.82;39;23.9994;62;111;173
18.03.2011 16:00;1;0;1;1;27.88;31.82;39;19.0012;67;137;204
18.03.2011 17:00;1;0;1;1;28.7;31.82;37;22.0028;95;237;332
18.03.2011 18:00;1;0;1;1;27.88;31.82;39;11.0014;84;247;331
18.03.2011 19:00;1;0;1;1;27.06;31.06;44;8.9981;58;132;190
18.03.2011 20:00;1;0;1;1;25.42;31.06;46;8.9981;46;103;149
18.03.2011 21:00;1;0;1;1;25.42;31.06;46;7.0015;22;91;113
18.03.2011 22:00;1;0;1;1;25.42;31.06;50;11.0014;55;63;118
18.03.2011 23:00;1;0;1;2;24.6;31.06;53;15.0013;26;60;86
19.03.2011 0:00;1;0;0;2;24.6;31.06;53;16.9979;26;50;76
19.03.2011 1:00;1;0;0;2;23.78;27.275;46;23.9994;16;35;51
19.03.2011 2:00;1;0;0;2;22.96;26.515;43;15.0013;5;20;25
19.03.2011 3:00;1;0;0;2;22.14;25.76;39;22.0028;1;7;8
19.03.2011 4:00;1;0;0;1;21.32;25;34;27.9993;1;2;3
19.03.2011 5:00;1;0;0;1;21.32;25;34;27.9993;0;2;2
19.03.2011 6:00;1;0;0;1;18.04;21.97;44;27.9993;0;10;10
19.03.2011 7:00;1;0;0;1;16.4;20.455;50;22.0028;4;9;13
19.03.2011 8:00;1;0;0;1;17.22;21.21;47;32.9975;11;37;48
19.03.2011 9:00;1;0;0;1;17.22;21.21;44;31.0009;35;41;76
19.03.2011 10:00;1;0;0;1;18.04;21.97;38;27.9993;55;85;140
19.03.2011 11:00;1;0;0;1;18.86;22.725;36;30.0026;90;106;196
19.03.2011 12:00;1;0;0;1;18.86;22.725;33;27.9993;126;141;267
19.03.2011 13:00;1;0;0;1;20.5;24.24;34;31.0009;174;127;301
19.03.2011 14:00;1;0;0;1;20.5;24.24;31;32.9975;168;144;312
19.03.2011 15:00;1;0;0;1;20.5;24.24;29;27.9993;170;143;313
19.03.2011 16:00;1;0;0;1;20.5;24.24;31;26.0027;175;129;304
19.03.2011 17:00;1;0;0;1;19.68;23.485;31;22.0028;138;140;278
19.03.2011 18:00;1;0;0;1;18.86;22.725;31;22.0028;92;125;217
19.03.2011 19:00;1;0;0;1;18.04;21.97;33;19.0012;38;116;154
19.03.2011 20:00;1;0;0;1;17.22;21.21;35;15.0013;39;69;108
19.03.2011 21:00;1;0;0;1;16.4;20.455;37;19.9995;20;73;93
19.03.2011 22:00;1;0;0;1;16.4;20.455;37;22.0028;27;45;72
19.03.2011 23:00;1;0;0;1;15.58;19.695;40;19.9995;13;37;50
01.04.2011 0:00;2;0;1;3;10.66;12.88;100;11.0014;0;6;6
01.04.2011 1:00;2;0;1;3;10.66;12.88;100;11.0014;0;4;4
01.04.2011 2:00;2;0;1;3;10.66;12.88;93;12.998;0;7;7
01.04.2011 3:00;2;0;1;2;9.84;11.365;93;16.9979;0;4;4
01.04.2011 4:00;2;0;1;2;9.84;11.365;93;16.9979;0;3;3
01.04.2011 5:00;2;0;1;3;9.84;11.365;93;15.0013;1;11;12
01.04.2011 6:00;2;0;1;3;9.84;11.365;93;15.0013;2;26;28
01.04.2011 7:00;2;0;1;3;9.84;12.12;93;0;4;91;95
01.04.2011 8:00;2;0;1;2;10.66;12.12;87;16.9979;8;198;206
01.04.2011 9:00;2;0;1;1;13.12;14.395;70;23.9994;11;162;173
01.04.2011 10:00;2;0;1;1;13.12;15.15;66;19.0012;12;63;75
01.04.2011 11:00;2;0;1;1;13.12;14.395;61;23.9994;17;72;89
01.04.2011 12:00;2;0;1;1;13.94;15.15;53;23.9994;15;80;95
01.04.2011 13:00;2;0;1;1;14.76;16.665;50;23.9994;18;92;110
01.04.2011 14:00;2;0;1;2;14.76;16.665;46;23.9994;26;61;87
01.04.2011 15:00;2;0;1;1;13.94;15.15;46;27.9993;30;81;111
01.04.2011 16:00;2;0;1;1;13.94;15.15;46;27.9993;42;125;167
01.04.2011 17:00;2;0;1;1;13.94;15.15;46;22.0028;36;245;281
01.04.2011 18:00;2;0;1;1;13.94;15.15;46;22.0028;36;205;241
01.04.2011 19:00;2;0;1;1;13.94;15.15;49;22.0028;16;120;136
01.04.2011 20:00;2;0;1;1;13.12;15.91;53;12.998;2;75;77
01.04.2011 21:00;2;0;1;1;13.12;16.665;53;8.9981;9;84;93
01.04.2011 22:00;2;0;1;1;12.3;15.15;56;11.0014;10;64;74
01.04.2011 23:00;2;0;1;1;12.3;15.91;61;6.0032;12;41;53
02.04.2011 0:00;2;0;0;2;12.3;16.665;61;0;3;29;32
02.04.2011 1:00;2;0;0;1;10.66;13.635;65;8.9981;4;28;32
02.04.2011 2:00;2;0;0;1;9.84;12.12;75;8.9981;1;20;21
02.04.2011 3:00;2;0;0;1;9.84;12.12;70;11.0014;1;8;9
02.04.2011 4:00;2;0;0;1;9.84;12.12;70;11.0014;0;5;5
02.04.2011 5:00;2;0;0;2;9.84;12.12;75;11.0014;1;4;5
02.04.2011 6:00;2;0;0;1;10.66;13.635;70;7.0015;5;7;12
02.04.2011 7:00;2;0;0;2;10.66;13.635;70;7.0015;2;16;18
02.04.2011 8:00;2;0;0;1;12.3;15.91;70;7.0015;10;45;55
02.04.2011 9:00;2;0;0;2;13.94;17.425;66;7.0015;22;65;87
02.04.2011 10:00;2;0;0;2;14.76;17.425;57;11.0014;41;113;154
02.04.2011 11:00;2;0;0;2;16.4;20.455;47;11.0014;72;126;198
02.04.2011 12:00;2;0;0;3;13.12;16.665;81;8.9981;84;100;184
02.04.2011 13:00;2;0;0;1;13.94;16.665;81;8.9981;56;81;137
02.04.2011 14:00;2;0;0;3;13.12;15.15;76;22.0028;97;93;190
02.04.2011 15:00;2;0;0;3;13.94;15.15;76;26.0027;72;64;136
02.04.2011 16:00;2;0;0;1;15.58;19.695;62;22.0028;111;85;196
02.04.2011 17:00;2;0;0;1;15.58;19.695;54;23.9994;89;95;184
02.04.2011 18:00;2;0;0;1;15.58;19.695;54;12.998;69;110;179
02.04.2011 19:00;2;0;0;1;14.76;16.665;53;23.9994;71;77;148
02.04.2011 20:00;2;0;0;1;13.94;15.91;53;19.0012;29;56;85
02.04.2011 21:00;2;0;0;1;13.12;15.15;61;16.9979;24;53;77
02.04.2011 22:00;2;0;0;1;13.12;15.15;61;19.9995;14;41;55
02.04.2011 23:00;2;0;0;1;13.12;15.91;61;11.0014;20;33;53
03.04.2011 0:00;2;0;0;1;12.3;14.395;65;12.998;8;31;39
03.04.2011 1:00;2;0;0;1;12.3;15.91;61;7.0015;8;26;34
03.04.2011 2:00;2;0;0;1;10.66;13.635;70;8.9981;5;19;24
03.04.2011 3:00;2;0;0;1;12.3;16.665;61;0;3;8;11
03.04.2011 4:00;2;0;0;1;11.48;15.15;70;6.0032;3;0;3
03.04.2011 5:00;2;0;0;1;11.48;13.635;65;15.0013;1;4;5
03.04.2011 6:00;2;0;0;1;11.48;13.635;65;12.998;10;23;33
03.04.2011 7:00;2;0;0;1;13.12;15.15;57;15.0013;13;20;33
03.04.2011 8:00;2;0;0;1;13.94;16.665;57;11.0014;18;44;62
03.04.2011 9:00;2;0;0;1;14.76;15.91;50;32.9975;68;74;142
03.04.2011 10:00;2;0;0;1;16.4;20.455;43;27.9993;111;104;215
03.04.2011 11:00;2;0;0;1;17.22;21.21;41;16.9979;139;104;243
03.04.2011 12:00;2;0;0;1;18.04;21.97;38;19.0012;166;147;313
03.04.2011 13:00;2;0;0;1;18.04;21.97;33;19.9995;219;148;367
03.04.2011 14:00;2;0;0;1;18.86;22.725;31;8.9981;240;109;349
03.04.2011 15:00;2;0;0;2;18.86;22.725;33;0;174;118;292
03.04.2011 16:00;2;0;0;2;18.86;22.725;31;12.998;147;156;303
03.04.2011 17:00;2;0;0;2;18.86;22.725;28;8.9981;148;126;274
03.04.2011 18:00;2;0;0;2;18.86;22.725;31;0;71;101;172
03.04.2011 19:00;2;0;0;2;17.22;21.21;44;12.998;51;93;144
03.04.2011 20:00;2;0;0;3;17.22;21.21;41;15.0013;24;55;79
03.04.2011 21:00;2;0;0;2;17.22;21.21;44;15.0013;8;37;45
03.04.2011 22:00;2;0;0;1;16.4;20.455;43;7.0015;7;29;36
03.04.2011 23:00;2;0;0;1;16.4;20.455;50;6.0032;9;22;31
04.04.2011 0:00;2;0;1;1;16.4;20.455;50;15.0013;1;5;6
04.04.2011 1:00;2;0;1;1;16.4;20.455;56;23.9994;7;4;11
04.04.2011 2:00;2;0;1;1;15.58;19.695;66;16.9979;1;1;2
04.04.2011 3:00;2;0;1;1;15.58;19.695;66;19.0012;1;0;1
04.04.2011 4:00;2;0;1;1;15.58;19.695;71;19.9995;1;1;2
04.04.2011 5:00;2;0;1;1;16.4;20.455;62;16.9979;0;7;7
04.04.2011 6:00;2;0;1;1;17.22;21.21;58;19.0012;3;43;46
04.04.2011 7:00;2;0;1;2;18.04;21.97;54;16.9979;7;150;157
04.04.2011 8:00;2;0;1;2;18.86;22.725;55;19.9995;31;308;339
04.04.2011 9:00;2;0;1;2;20.5;24.24;51;26.0027;24;134;158
04.04.2011 10:00;2;0;1;2;22.14;25.76;45;23.9994;35;55;90
04.04.2011 11:00;2;0;1;1;24.6;31.06;40;26.0027;58;66;124
04.04.2011 12:00;2;0;1;1;26.24;31.06;36;31.0009;59;98;157
04.04.2011 13:00;2;0;1;1;27.88;31.82;34;22.0028;47;92;139
04.04.2011 14:00;2;0;1;2;30.34;32.575;27;32.9975;47;76;123
04.04.2011 15:00;2;0;1;1;31.16;33.335;23;36.9974;47;96;143
04.04.2011 16:00;2;0;1;1;31.16;32.575;22;35.0008;59;130;189
04.04.2011 17:00;2;0;1;1;30.34;32.575;23;40.9973;83;283;366
04.04.2011 18:00;2;0;1;2;29.52;31.82;23;32.9975;78;308;386
04.04.2011 19:00;2;0;1;1;28.7;31.82;24;31.0009;51;227;278
04.04.2011 20:00;2;0;1;2;28.7;31.82;24;36.9974;40;133;173
04.04.2011 21:00;2;0;1;2;28.7;31.82;30;30.0026;19;76;95
04.04.2011 22:00;2;0;1;2;27.88;31.82;36;31.0009;17;58;75
04.04.2011 23:00;2;0;1;2;26.24;31.06;47;15.0013;18;30;48
05.04.2011 0:00;2;0;1;1;25.42;31.06;50;7.0015;10;12;22
05.04.2011 1:00;2;0;1;3;25.42;31.06;57;27.9993;10;5;15
05.04.2011 2:00;2;0;1;2;22.14;25.76;73;22.0028;0;5;5
05.04.2011 3:00;2;0;1;2;22.14;25.76;73;22.0028;1;3;4
05.04.2011 4:00;2;0;1;3;20.5;24.24;88;32.9975;0;2;2
05.04.2011 5:00;2;0;1;3;18.86;22.725;94;19.9995;0;5;5
05.04.2011 6:00;2;0;1;2;19.68;23.485;88;22.0028;2;36;38
05.04.2011 7:00;2;0;1;2;19.68;23.485;88;22.0028;10;124;134
05.04.2011 8:00;2;0;1;3;15.58;19.695;87;39.0007;9;148;157
05.04.2011 9:00;2;0;1;3;14.76;15.91;87;32.9975;2;44;46
05.04.2011 10:00;2;0;1;3;13.94;15.15;81;26.0027;3;25;28
05.04.2011 11:00;2;0;1;3;13.12;14.395;81;30.0026;1;18;19
05.04.2011 12:00;2;0;1;2;13.94;15.15;71;26.0027;6;32;38
05.04.2011 13:00;2;0;1;2;14.76;16.665;63;27.9993;5;51;56
05.04.2011 14:00;2;0;1;2;14.76;15.91;57;32.9975;9;67;76
05.04.2011 15:00;2;0;1;1;16.4;20.455;46;31.0009;6;62;68
05.04.2011 16:00;2;0;1;1;15.58;19.695;46;27.9993;17;113;130
05.04.2011 17:00;2;0;1;1;17.22;21.21;38;27.9993;27;246;273
05.04.2011 18:00;2;0;1;1;15.58;19.695;40;32.9975;19;248;267
05.04.2011 19:00;2;0;1;1;14.76;16.665;43;19.9995;12;148;160
05.04.2011 20:00;2;0;1;1;13.94;15.91;46;19.0012;4;87;91
05.04.2011 21:00;2;0;1;1;13.94;14.395;46;35.0008;8;81;89
05.04.2011 22:00;2;0;1;1;13.12;15.15;49;19.9995;3;43;46
05.04.2011 23:00;2;0;1;1;12.3;14.395;49;19.0012;3;23;26
06.04.2011 0:00;2;0;1;1;12.3;15.91;49;7.0015;0;15;15
06.04.2011 1:00;2;0;1;1;10.66;13.635;60;8.9981;0;2;2
06.04.2011 2:00;2;0;1;1;9.84;12.12;70;8.9981;0;5;5
06.04.2011 3:00;2;0;1;1;10.66;13.635;60;8.9981;0;4;4
06.04.2011 4:00;2;0;1;1;9.84;12.12;65;8.9981;0;1;1
06.04.2011 5:00;2;0;1;1;9.84;12.88;70;7.0015;1;12;13
06.04.2011 6:00;2;0;1;1;9.84;12.88;70;7.0015;4;52;56
06.04.2011 7:00;2;0;1;1;10.66;13.635;65;7.0015;3;130;133
06.04.2011 8:00;2;0;1;1;13.12;15.15;61;15.0013;17;308;325
06.04.2011 9:00;2;0;1;1;14.76;16.665;46;16.9979;8;157;165
06.04.2011 10:00;2;0;1;1;16.4;20.455;37;26.0027;21;48;69
06.04.2011 11:00;2;0;1;1;17.22;21.21;38;26.0027;23;70;93
06.04.2011 12:00;2;0;1;1;18.04;21.97;41;16.9979;22;112;134
06.04.2011 13:00;2;0;1;1;18.86;22.725;38;32.9975;29;83;112
06.04.2011 14:00;2;0;1;1;20.5;24.24;34;27.9993;35;80;115
06.04.2011 15:00;2;0;1;1;21.32;25;32;22.0028;34;83;117
06.04.2011 16:00;2;0;1;1;22.14;25.76;28;27.9993;27;142;169
06.04.2011 17:00;2;0;1;1;21.32;25;32;30.0026;53;303;356
06.04.2011 18:00;2;0;1;1;21.32;25;29;23.9994;43;282;325
06.04.2011 19:00;2;0;1;1;20.5;24.24;31;19.9995;36;196;232
06.04.2011 20:00;2;0;1;1;18.86;22.725;51;15.0013;15;126;141
06.04.2011 21:00;2;0;1;1;18.86;22.725;41;19.0012;18;84;102
06.04.2011 22:00;2;0;1;1;18.86;22.725;41;19.0012;13;71;84
06.04.2011 23:00;2;0;1;1;18.86;22.725;41;19.9995;11;29;40
07.04.2011 0:00;2;0;1;1;18.86;22.725;41;19.0012;5;15;20
07.04.2011 1:00;2;0;1;1;17.22;21.21;47;8.9981;2;11;13
07.04.2011 2:00;2;0;1;1;17.22;21.21;54;0;0;7;7
07.04.2011 3:00;2;0;1;1;14.76;17.425;66;12.998;0;3;3
07.04.2011 4:00;2;0;1;1;13.94;16.665;76;12.998;0;1;1
07.04.2011 5:00;2;0;1;1;13.94;15.91;76;15.0013;0;6;6
07.04.2011 6:00;2;0;1;1;13.12;15.15;81;16.9979;5;59;64
07.04.2011 7:00;2;0;1;2;13.94;16.665;76;11.0014;8;152;160
07.04.2011 8:00;2;0;1;1;14.76;17.425;76;12.998;23;291;314
07.04.2011 9:00;2;0;1;2;16.4;20.455;66;8.9981;15;155;170
07.04.2011 10:00;2;0;1;2;17.22;21.21;67;7.0015;29;66;95
07.04.2011 11:00;2;0;1;2;18.86;22.725;55;0;36;86;122
07.04.2011 12:00;2;0;1;2;18.86;22.725;55;0;39;114;153
07.04.2011 13:00;2;0;1;2;21.32;25;48;6.0032;36;99;135
07.04.2011 14:00;2;0;1;1;22.96;26.515;43;6.0032;46;111;157
07.04.2011 15:00;2;0;1;1;24.6;31.06;38;7.0015;27;133;160
07.04.2011 16:00;2;0;1;1;24.6;31.06;35;0;52;161;213
07.04.2011 17:00;2;0;1;1;21.32;25;52;19.0012;63;280;343
07.04.2011 18:00;2;0;1;1;19.68;23.485;55;16.9979;68;265;333
07.04.2011 19:00;2;0;1;1;18.86;22.725;59;19.9995;34;192;226
07.04.2011 20:00;2;0;1;1;18.04;21.97;62;11.0014;37;166;203
07.04.2011 21:00;2;0;1;2;18.04;21.97;67;19.0012;19;89;108
07.04.2011 22:00;2;0;1;2;16.4;20.455;76;12.998;18;63;81
07.04.2011 23:00;2;0;1;1;15.58;19.695;76;16.9979;9;45;54
08.04.2011 0:00;2;0;1;2;14.76;17.425;76;15.0013;4;21;25
08.04.2011 1:00;2;0;1;2;13.94;16.665;76;8.9981;3;6;9
08.04.2011 2:00;2;0;1;3;13.94;16.665;76;11.0014;3;10;13
08.04.2011 3:00;2;0;1;3;13.94;16.665;76;11.0014;0;1;1
08.04.2011 4:00;2;0;1;2;13.94;16.665;86;8.9981;0;1;1
08.04.2011 5:00;2;0;1;2;13.12;15.91;87;12.998;1;8;9
08.04.2011 6:00;2;0;1;2;13.94;18.18;87;0;2;33;35
08.04.2011 7:00;2;0;1;3;13.94;16.665;87;11.0014;4;109;113
08.04.2011 8:00;2;0;1;3;13.94;16.665;87;11.0014;13;208;221
08.04.2011 9:00;2;0;1;2;14.76;17.425;76;12.998;17;168;185
08.04.2011 10:00;2;0;1;2;14.76;16.665;71;19.0012;10;63;73
08.04.2011 11:00;2;0;1;2;16.4;20.455;62;26.0027;19;79;98
08.04.2011 12:00;2;0;1;3;15.58;19.695;66;15.0013;29;51;80
08.04.2011 13:00;2;0;1;3;14.76;16.665;76;19.0012;7;35;42
08.04.2011 14:00;2;0;1;3;13.94;15.91;87;15.0013;2;13;15
08.04.2011 15:00;2;0;1;3;13.94;15.91;87;15.0013;1;24;25
08.04.2011 16:00;2;0;1;2;13.12;15.15;93;16.9979;2;58;60
08.04.2011 17:00;2;0;1;3;13.12;15.15;93;16.9979;10;138;148
08.04.2011 18:00;2;0;1;3;13.12;15.15;93;16.9979;8;54;62
08.04.2011 19:00;2;0;1;3;12.3;13.635;93;27.9993;1;52;53
08.04.2011 20:00;2;0;1;2;12.3;13.635;93;22.0028;12;51;63
08.04.2011 21:00;2;0;1;2;12.3;14.395;93;16.9979;11;43;54
08.04.2011 22:00;2;0;1;2;12.3;13.635;93;19.9995;9;42;51
08.04.2011 23:00;2;0;1;2;12.3;14.395;93;15.0013;4;31;35
09.04.2011 0:00;2;0;0;2;12.3;14.395;87;15.0013;5;26;31
09.04.2011 1:00;2;0;0;2;12.3;15.15;87;8.9981;3;17;20
09.04.2011 2:00;2;0;0;2;13.12;15.15;87;15.0013;2;15;17
09.04.2011 3:00;2;0;0;3;12.3;14.395;100;16.9979;3;11;14
09.04.2011 4:00;2;0;0;3;12.3;13.635;100;16.9979;0;3;3
09.04.2011 5:00;2;0;0;2;12.3;14.395;93;15.0013;0;5;5
09.04.2011 6:00;2;0;0;2;12.3;14.395;93;12.998;0;13;13
09.04.2011 7:00;2;0;0;2;12.3;15.15;93;11.0014;8;13;21
09.04.2011 8:00;2;0;0;2;13.12;15.15;93;11.0014;7;47;54
09.04.2011 9:00;2;0;0;2;13.94;17.425;87;7.0015;27;71;98
09.04.2011 10:00;2;0;0;2;13.94;16.665;87;8.9981;43;90;133
09.04.2011 11:00;2;0;0;2;14.76;18.18;81;0;51;91;142
09.04.2011 12:00;2;0;0;2;14.76;17.425;81;8.9981;79;123;202
09.04.2011 13:00;2;0;0;2;14.76;18.94;81;0;114;108;222
09.04.2011 14:00;2;0;0;2;14.76;17.425;81;8.9981;94;118;212
09.04.2011 15:00;2;0;0;2;14.76;18.94;87;0;85;116;201
09.04.2011 16:00;2;0;0;2;15.58;19.695;82;0;73;118;191
09.04.2011 17:00;2;0;0;2;15.58;19.695;82;6.0032;128;129;257
09.04.2011 18:00;2;0;0;2;15.58;19.695;82;7.0015;48;129;177
09.04.2011 19:00;2;0;0;2;15.58;19.695;82;8.9981;47;83;130
09.04.2011 20:00;2;0;0;2;15.58;19.695;87;11.0014;19;74;93
09.04.2011 21:00;2;0;0;2;14.76;17.425;93;8.9981;10;65;75
09.04.2011 22:00;2;0;0;2;14.76;17.425;93;8.9981;21;66;87
09.04.2011 23:00;2;0;0;2;15.58;19.695;87;6.0032;12;45;57
10.04.2011 0:00;2;0;0;2;15.58;19.695;87;6.0032;5;48;53
10.04.2011 1:00;2;0;0;2;15.58;19.695;87;8.9981;6;31;37
10.04.2011 2:00;2;0;0;2;15.58;19.695;87;6.0032;12;24;36
10.04.2011 3:00;2;0;0;2;15.58;19.695;87;8.9981;5;11;16
10.04.2011 4:00;2;0;0;2;14.76;18.18;93;7.0015;3;2;5
10.04.2011 5:00;2;0;0;2;14.76;18.18;93;6.0032;0;4;4
10.04.2011 6:00;2;0;0;2;14.76;18.18;93;6.0032;0;4;4
10.04.2011 7:00;2;0;0;2;14.76;18.18;100;6.0032;3;7;10
10.04.2011 8:00;2;0;0;2;15.58;19.695;94;6.0032;17;38;55
10.04.2011 9:00;2;0;0;2;15.58;19.695;94;8.9981;31;50;81
10.04.2011 10:00;2;0;0;2;16.4;20.455;87;0;69;81;150
10.04.2011 11:00;2;0;0;2;16.4;20.455;87;8.9981;93;109;202
10.04.2011 12:00;2;0;0;2;17.22;21.21;88;8.9981;94;136;230
10.04.2011 13:00;2;0;0;1;18.86;22.725;82;7.0015;121;142;263
10.04.2011 14:00;2;0;0;1;20.5;24.24;72;12.998;148;133;281
10.04.2011 15:00;2;0;0;1;20.5;24.24;77;15.0013;156;141;297
10.04.2011 16:00;2;0;0;2;21.32;25;72;11.0014;135;153;288
10.04.2011 17:00;2;0;0;2;21.32;25;72;12.998;84;152;236
10.04.2011 18:00;2;0;0;1;20.5;24.24;77;12.998;103;137;240
10.04.2011 19:00;2;0;0;1;20.5;24.24;77;12.998;47;84;131
10.04.2011 20:00;2;0;0;1;18.86;22.725;82;8.9981;21;71;92
10.04.2011 21:00;2;0;0;1;18.04;21.97;88;12.998;18;77;95
10.04.2011 22:00;2;0;0;1;18.04;21.97;94;16.9979;12;45;57
10.04.2011 23:00;2;0;0;1;18.86;22.725;88;23.9994;5;27;32
11.04.2011 0:00;2;0;1;1;19.68;23.485;88;22.0028;7;16;23
11.04.2011 1:00;2;0;1;1;18.86;22.725;94;19.0012;1;3;4
11.04.2011 2:00;2;0;1;1;18.86;22.725;94;19.0012;7;2;9
11.04.2011 4:00;2;0;1;1;18.86;22.725;94;12.998;0;1;1
11.04.2011 5:00;2;0;1;1;18.86;22.725;94;12.998;1;12;13
11.04.2011 6:00;2;0;1;2;18.86;22.725;100;15.0013;2;59;61
11.04.2011 7:00;2;0;1;2;20.5;24.24;88;15.0013;12;164;176
11.04.2011 8:00;2;0;1;2;21.32;25;88;19.0012;28;286;314
11.04.2011 9:00;2;0;1;2;22.96;26.515;83;19.0012;33;132;165
11.04.2011 10:00;2;0;1;2;22.96;26.515;83;19.9995;41;55;96
11.04.2011 11:00;2;0;1;2;24.6;29.545;73;19.9995;45;59;104
11.04.2011 12:00;2;0;1;2;24.6;29.545;73;22.0028;37;97;134
11.04.2011 13:00;2;0;1;2;26.24;30.305;69;27.9993;62;77;139
11.04.2011 14:00;2;0;1;2;29.52;33.335;54;23.9994;60;85;145
11.04.2011 15:00;2;0;1;1;30.34;33.335;48;35.0008;56;85;141
11.04.2011 16:00;2;0;1;1;30.34;33.335;48;35.0008;73;162;235
11.04.2011 17:00;2;0;1;1;30.34;33.335;48;35.0008;100;352;452
11.04.2011 18:00;2;0;1;1;29.52;33.335;51;26.0027;93;290;383
11.04.2011 19:00;2;0;1;1;29.52;33.335;51;30.0026;73;211;284
11.04.2011 20:00;2;0;1;1;27.88;31.82;57;35.0008;44;122;166
11.04.2011 21:00;2;0;1;1;27.06;31.06;61;16.9979;39;119;158
11.04.2011 22:00;2;0;1;2;26.24;31.06;50;19.0012;25;66;91
11.04.2011 23:00;2;0;1;3;23.78;27.275;60;0;16;38;54
12.04.2011 0:00;2;0;1;2;25.42;31.06;50;7.0015;11;13;24
12.04.2011 1:00;2;0;1;2;25.42;31.06;50;6.0032;6;7;13
12.04.2011 2:00;2;0;1;2;24.6;31.06;53;8.9981;7;7;14
12.04.2011 3:00;2;0;1;2;23.78;27.275;56;8.9981;0;1;1
12.04.2011 4:00;2;0;1;2;22.96;26.515;64;8.9981;4;2;6
12.04.2011 5:00;2;0;1;2;22.14;25.76;68;8.9981;1;15;16
12.04.2011 6:00;2;0;1;2;22.14;25.76;68;19.0012;3;55;58
12.04.2011 7:00;2;0;1;2;22.14;25.76;68;15.0013;12;177;189
12.04.2011 8:00;2;0;1;3;19.68;23.485;88;26.0027;15;211;226
12.04.2011 9:00;2;0;1;3;18.86;22.725;94;32.9975;4;50;54
12.04.2011 10:00;2;0;1;3;20.5;24.24;82;27.9993;6;34;40
12.04.2011 11:00;2;0;1;1;21.32;25;77;23.9994;11;38;49
12.04.2011 12:00;2;0;1;2;22.96;26.515;64;31.0009;9;83;92
12.04.2011 13:00;2;0;1;3;22.14;25.76;68;19.0012;22;84;106
12.04.2011 14:00;2;0;1;2;20.5;24.24;82;19.0012;16;28;44
12.04.2011 15:00;2;0;1;2;19.68;23.485;77;35.0008;24;54;78
12.04.2011 16:00;2;0;1;2;19.68;23.485;77;26.0027;19;80;99
12.04.2011 17:00;2;0;1;3;18.04;21.97;77;15.0013;29;262;291
12.04.2011 18:00;2;0;1;3;18.04;21.97;77;15.0013;21;203;224
12.04.2011 19:00;2;0;1;2;17.22;21.21;82;19.0012;3;127;130
12.04.2011 20:00;2;0;1;2;17.22;21.21;82;19.0012;9;94;103
12.04.2011 21:00;2;0;1;2;17.22;21.21;82;12.998;10;74;84
12.04.2011 22:00;2;0;1;2;16.4;20.455;94;19.9995;7;47;54
12.04.2011 23:00;2;0;1;2;16.4;20.455;94;16.9979;8;31;39
13.04.2011 0:00;2;0;1;2;16.4;20.455;100;19.9995;3;12;15
13.04.2011 1:00;2;0;1;2;16.4;20.455;100;19.9995;0;1;1
13.04.2011 2:00;2;0;1;3;16.4;20.455;100;19.9995;0;2;2
13.04.2011 3:00;2;0;1;3;16.4;20.455;94;22.0028;0;2;2
13.04.2011 4:00;2;0;1;3;16.4;20.455;94;22.0028;1;2;3
13.04.2011 5:00;2;0;1;3;15.58;19.695;94;16.9979;1;4;5
13.04.2011 6:00;2;0;1;3;15.58;19.695;94;15.0013;1;33;34
13.04.2011 7:00;2;0;1;3;14.76;17.425;100;15.0013;3;67;70
13.04.2011 8:00;2;0;1;3;15.58;19.695;94;12.998;6;158;164
13.04.2011 9:00;2;0;1;2;15.58;19.695;94;15.0013;2;63;65
13.04.2011 10:00;2;0;1;2;16.4;20.455;87;12.998;4;42;46
13.04.2011 11:00;2;0;1;2;17.22;21.21;82;12.998;4;57;61
13.04.2011 12:00;2;0;1;3;17.22;21.21;82;16.9979;12;83;95
13.04.2011 13:00;2;0;1;2;18.04;21.97;77;12.998;6;55;61
13.04.2011 14:00;2;0;1;2;17.22;21.21;77;16.9979;24;82;106
13.04.2011 15:00;2;0;1;2;18.04;21.97;72;19.0012;12;69;81
13.04.2011 16:00;2;0;1;1;18.86;22.725;67;19.0012;23;119;142
13.04.2011 17:00;2;0;1;1;18.86;22.725;67;19.9995;25;284;309
13.04.2011 18:00;2;0;1;1;18.04;21.97;62;26.0027;28;293;321
13.04.2011 19:00;2;0;1;1;18.04;21.97;62;16.9979;15;160;175
13.04.2011 20:00;2;0;1;1;18.04;21.97;62;16.9979;7;119;126
